DDB ID,Name,u1,u2,u3,u4,CH2,C=C,ACH,ACCH2,OH,CH3OH,H2O,ACOH,CH2CO,CHO,CCOO,HCOO,CH2O,CH2NH2,CH2NH,(C)3N,ACNH2,PYRIDINE,CH2CN,COOH,CCL,CCL2,CCL3,CCL4,ACCL,CNO2,ACNO2,CS2,CH3SH,FURFURAL,DOH,I,BR,C=-C,DMSO,ACRY,CLCC,ACF,DMF,CF2,COO,CY-CH2,CY-CH2O,CHCL3,CY-CONC,CONR,CONR2,HCONR,ACS,EPOXIDES,CARBONAT,SULFONE,CH2S,Molecular formula,Mol.Weight,Tc [K],Tm [K],Dipol Mom.,Polarizab.,Anisotr.,norm. Aniso.,H-Bond Acc.,H-Bond Don.,Dipol Mom._normed,Polarizab._normed,Anisotr._normed,norm. Aniso._normed,H-Bond Acc._normed,H-Bond Don._normed,training samples,img,I_x,Attributes,X_alk,Cl_alk,Br_alk,I_alk,F_alk,F_full,X,Cl,Br,I_y,F,_CHn,_COR,an,en,in,aro,c_aro,sub_aro,het_aro,cyc,five,six,low,high,sym,npol_short,npol_mid,npol_long,pol_mono,pol_oligo,coc,ol,cooh,cond,poly,keto,on,al,cooc,concH1,conc,nh2R,nhR2,nR3,cn,no2,s,h2o,H2O_x,AN_short,AN_long,AN_cyc,AN_branch,EN_lin,EN_branch,EN_cyc,IN_lin,C_ARO_small,C_Aro_kond,POL_ARO_all,H_ARO_all,HET_ARO_all,XALK_cl,XALK_br,XALK_i,OL_wl,OL_wul,COO_wl,COO_wul,NHR_prim,NHR_tert,ON_wl,ON_wul,AL_wl,AL_wul,COC_cyc,COC_wl,COC_wul,CN_wl,CN_wul,NO2_wl,NO2_wul,COOH_all,FF_all,CONR_wl,S_NPOL_all,S_POL_all,SN_all,H2O_y,Exo
141,Propionic acid,0.0825500761898101,0.0224797302597403,-0.362873763236763,1.39011617382617,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H6O2,74.0794,604.0,252.35,1.6016,43.15002,14.39972,0.333712939182879,0.0269982046193928,0.0134991023096964,0.23108711123150896,-0.8580143712616932,-0.6413766138416667,-0.392751753108535,0.9436792049450679,0.9545516632199482,2,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/79-09-4/PNG?image_size=small,0,"npol_short,pol_mono,cooh,keto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144,Pyridine,0.0347480832889111,0.788845579420579,-0.443310522477522,0.575782101898102,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H5N,79.1014,620.0,231.45,2.23,59.9137,36.57547,0.610469224901817,0.0126420652077723,0.0,0.7427744037303862,-0.47723861737888457,0.03801015227788958,1.0056383487588854,0.1328213710111348,-0.2686332728825099,9,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/110-86-1/PNG?image_size=small,0,"aro,het_aro,cyc,six",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Carbon disulfide,0.0865939662247753,0.100981647660839,-1.15885514485514,-0.22456268986014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS2,76.143,552.0,161.65,0.0003,48.81794,60.9774,1.24907769561764,0.0,0.0,-1.0728035021969633,-0.7292713678789365,0.7855992218595624,4.2323898644394164,-0.5812227962200803,-0.2686332728825099,3,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/75-15-0/PNG?image_size=small,0,"sym,s",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,Dimethyl sulfoxide,0.00704632677022977,-0.880801061138862,0.328028733266733,0.569816076511489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H6OS,78.135,720.0,291.69,2.829,56.46564,30.22518,0.535284466801403,0.0255967236193767,0.0,1.2305221570830716,-0.5555589889162293,-0.15654033584636134,0.6257459056087824,0.864521304942177,-0.2686332728825099,5,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/67-68-5/PNG?image_size=small,0,"_CHn,npol_short,on,keto,s",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153,tert-Butanol,1.11619715184815,-0.0347681883618381,-0.332074611388611,1.3320940959041,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H10O,74.1228,506.2,298.55,1.5649,55.15478,3.42536,0.0621044993743063,0.0,0.0134910891356259,0.2012034008007184,-0.585334295098095,-0.9775922976689019,-1.7651308946528925,-0.5812227962200803,0.9538255709518453,10,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/75-65-0/PNG?image_size=small,0,"_CHn,npol_short,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"1,2,3,4-Tetrahydronaphthalene",-0.601647465003995,0.87628965934066,-1.53863779220779,0.185597225953047,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,C10H12,132.205,719.2,237.35,0.7406,110.85364,57.8107,0.521504751670762,0.0,0.0,-0.46999939233553933,0.6798279727877755,0.6885827028119179,0.5561199630753211,-0.5812227962200803,-0.2686332728825099,8,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/119-64-2/PNG?image_size=small,0,"aro,c_aro,cyc,six,cond",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Tetrachloromethane,0.340433588411588,0.709672991008991,-1.21402185814186,-0.0824100098231767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCl4,153.822,556.4,250.77,0.0002,60.6221,0.00193,3.18365744505717e-05,0.0,0.0,-1.0728849292008618,-0.46114778624570957,-1.0824741184297182,-2.0787707349563735,-0.5812227962200803,-0.2686332728825099,39,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/56-23-5/PNG?image_size=small,0,"X_alk,Cl_alk,X,Cl,sym,pol_oligo",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Tetrahydrofuran,-0.289046722226773,0.216171327682317,-0.436577802197803,-0.111750582827772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,C4H8O,72.1069,540.2,164.76,1.8194,50.12897,8.65307,0.172616153892649,0.0277365581704966,0.0,0.40843512572268564,-0.6994922002610281,-0.817433701404475,-1.2067392273489561,0.9853826005418564,-0.2686332728825099,21,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/109-99-9/PNG?image_size=small,0,"cyc,five,coc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Toluene,-0.0567927310378621,0.807730591408592,-1.1519075024975,-0.00794563026098901,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H8,92.1405,591.7,178.16,0.3707,78.58152,46.65116,0.593665788088599,0.0,0.0,-0.7711978797565047,-0.05321159981182463,0.3466937569146278,0.920734189650384,-0.5812227962200803,-0.2686332728825099,127,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/108-88-3/PNG?image_size=small,0,"_CHn,aro,c_aro,cyc,six",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Triethylamine,-0.111248654565435,-0.831910565434564,-0.667926078921081,-0.233151282687313,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H15N,101.192,535.0,158.4,0.5351,83.88976,14.56947,0.173673997875307,0.00988220412680844,0.0,-0.6373318853471868,0.06736151347779192,-0.6361760725499946,-1.201394168786596,-0.023060019793519734,-0.2686332728825099,36,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121-44-8/PNG?image_size=small,0,"npol_short,nR3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"1,1,2-Trichloroethane",-0.151750999318492,0.038241154896104,-1.00839506493507,0.233166714149851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H3Cl3,133.404,602.0,236.55,1.2612,60.7437,27.70608,0.456114461252772,0.0,0.0,-0.04609041003936577,-0.45838572375870507,-0.23371667497950338,0.22571686259572774,-0.5812227962200803,-0.2686332728825099,2,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/79-00-5/PNG?image_size=small,0,"X_alk,Cl_alk,X,Cl,npol_short,pol_oligo",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Tetrachloroethylene,0.341484381516483,0.690908819860139,-1.51281672327672,-0.050925033214985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2Cl4,165.833,620.0,251.15,0.0,73.22155,46.13723,0.630104525238813,0.0,0.0,-1.0730477832086591,-0.17495972537490143,0.3309487543459742,1.1048513063512353,-0.5812227962200803,-0.2686332728825099,4,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/127-18-4/PNG?image_size=small,0,"X,Cl,en,sym,npol_short,pol_oligo",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"1,1,1-Trichloroethane [R140a]",0.136587514583616,0.762543045654346,-1.19545658341658,-0.035810001735964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H3Cl3,133.404,545.0,242.75,1.8208,61.25861,10.18519,0.166265444155524,0.0,0.0,0.40957510377726625,-0.4466898882719983,-0.7704949483924194,-1.238828000375949,-0.5812227962200803,-0.2686332728825099,10,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/71-55-6/PNG?image_size=small,0,"X_alk,Cl_alk,X,Cl,npol_short,pol_oligo",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Trichloroethylene,0.0876606282107894,0.0307246434985015,-1.218889001998,-0.0113954970829171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2HCl3,131.388,571.0,186.8,0.8208,60.827,40.95435,0.673292287964226,0.0,0.0,-0.40469493520885264,-0.45649362009778827,0.17216359116611654,1.323069800504424,-0.5812227962200803,-0.2686332728825099,2,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/79-01-6/PNG?image_size=small,0,"X,Cl,en,npol_short,pol_oligo",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Water,0.0857574496933067,-1.46389651348651,-0.970788250749252,3.54589901098901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2O,18.0153,647.3,273.15,2.0641,6.70598,2.49643,0.372269228360359,0.111018595614765,0.111018595614765,0.6076870042625889,-1.685816310068401,-1.006051436532365,-0.19793510057807892,5.6892859656068735,9.79101889270546,37,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/7732-18-5/PNG?image_size=small,0,h2o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175,m-Xylene,-0.106980324808192,0.692950417582418,-1.38066411588411,0.0280836872722278,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H10,106.167,617.0,225.35,0.3439,92.28005,52.85078,0.572721622929333,0.0,0.0,-0.7930203168013328,0.2579413265048476,0.536628247652038,0.8149078190784872,-0.5812227962200803,-0.2686332728825099,21,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/108-38-3/PNG?image_size=small,0,"_CHn,aro,c_aro,cyc,six",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,p-Xylene,-0.0914254727732269,0.649829696303697,-1.37884334665335,-0.0108365495302597,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H10,106.167,616.2,286.35,0.0824,92.61011,57.28786,0.618591857843598,0.0,0.0,-1.0059519319962027,0.26543841815337355,0.6725647292688384,1.046680269369224,-0.5812227962200803,-0.2686332728825099,20,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/106-42-3/PNG?image_size=small,0,"_CHn,aro,c_aro,cyc,six",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Nitroethane,-1.28824507127872,0.452442935124875,-0.609254342657342,1.22408586913087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H5NO2,75.0672,595.0,183.63,3.7398,41.05783,16.51165,0.402155934690167,0.0666071642665885,0.0,1.9721593085916282,-0.9055370646390466,-0.5766745274197476,-0.04692398912146165,3.1808569240402544,-0.2686332728825099,5,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/79-24-3/PNG?image_size=small,0,"npol_short,pol_mono,no2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183,Fluorobenzene,0.127923810078621,1.15040636863137,-0.870752979020979,0.103439485072927,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H5F,96.1041,560.1,230.94,1.5359,65.22837,40.09698,0.614716878560663,0.0,0.0,0.17758956967012104,-0.35651945094953574,0.14589679831050079,1.0271008308747336,-0.5812227962200803,-0.2686332728825099,15,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/462-06-6/PNG?image_size=small,0,"X,F,aro,sub_aro,cyc,six,pol_mono",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,"1,1,2,2-Tetrachloroethane",0.702304793163837,0.34451665554945,-1.12231658341658,0.204710136634366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H2Cl4,167.849,650.0,230.65,0.0,72.5526,34.04315,0.469220262264895,0.0,0.0,-1.0730477832086591,-0.19015447620287612,-0.03957120102830653,0.29193766175404917,-0.5812227962200803,-0.2686332728825099,4,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/79-34-5/PNG?image_size=small,0,"X_alk,Cl_alk,X,Cl,npol_short,pol_oligo",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Propanoic acid ethyl ester,-0.543690581678322,0.108975076602398,-0.811993742257742,0.422027501798202,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H10O2,102.133,546.5,199.25,1.9264,68.14203,26.15316,0.383803652459429,0.0391646186834813,0.0,0.49556201989420035,-0.29033761718402684,-0.28129266662994956,-0.13965413164188964,1.630857830889922,-0.2686332728825099,4,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/105-37-3/PNG?image_size=small,0,"npol_mid,cooc,keto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Isoamyl acetate,-0.118997461275724,-0.00932188418581421,-1.15831013986014,0.353773327672328,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H14O2,130.187,586.1,195.15,2.0922,92.6058,32.66552,0.352737301551307,0.0307250339895689,0.0,0.630567992358099,0.26534051939252645,-0.08177692532666314,-0.2966257339243993,1.1541765192924247,-0.2686332728825099,4,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123-92-2/PNG?image_size=small,0,"_CHn,npol_mid,cooc,keto",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,tert-Butyl chloride,-0.296579194765234,0.198227702862538,-1.02181622977023,0.00105131194305694,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H9Cl,92.568,507.0,247.8,2.2616,62.53207,10.32663,0.165141342674247,0.0,0.0,0.7685053369623476,-0.4177640980195238,-0.7661617256513643,-1.2445078438556694,-0.5812227962200803,-0.2686332728825099,26,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/507-20-0/PNG?image_size=small,0,"X_alk,Cl_alk,X,Cl,_CHn,npol_short,pol_mono",1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,N-Methylformamide,-0.0733594472027971,0.48282808496004,0.115193085360639,2.84861815184815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C2H5NO,59.0678,725.0,270.6,3.9883,36.53125,16.60639,0.454580393498717,0.0338592808288752,0.0169296404144376,2.1745054132796793,-1.0083552950043866,-0.573772027967771,0.21796554754504405,1.33120381961782,1.2654006690409352,2,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123-39-7/PNG?image_size=small,0,"_CHn,npol_short,concH1,keto",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227,"N,N-Dimethylacetamide",-0.153267940622378,-0.280328691975325,0.0285529511215784,1.25029938261738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C4H9NO,87.1216,643.0,251.42,3.8627,60.88105,22.33163,0.366807569843161,0.0229563141342026,0.0,2.072233096383022,-0.4552659105795102,-0.3983708672918828,-0.22553168863890408,0.7153867323067326,-0.2686332728825099,6,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/127-19-5/PNG?image_size=small,0,"_CHn,npol_short,conc,keto",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
